timestamp,Open,High,Low,Close,Volume
2026-09-15 08:00:00+00:00,706.25,709.18,704.15,705.5,0
2026-09-15 09:00:00+00:00,705.34,705.58,704.3,705.0212,0
2026-09-15 10:00:00+00:00,705.07,707.35,704.8,707.2601,0
2026-09-15 11:00:00+00:00,707.26,709.18,707.1254,708.3504,0
2026-09-15 12:00:00+00:00,708.31,709.2,708.0,708.78,0
2026-09-15 13:00:00+00:00,708.76,710.28,708.3,708.7381,0
2026-09-15 13:30:00+00:00,708.760009765625,709.5299072265625,705.9500122070312,706.5549926757812,6128108
2026-09-15 14:30:00+00:00,706.5499877929688,706.72998046875,703.906005859375,705.6594848632812,3894179
2026-09-15 15:30:00+00:00,705.6599731445312,706.02001953125,704.4600219726562,705.510009765625,2327220
2026-09-15 16:30:00+00:00,705.5050048828125,706.0,704.5499877929688,704.7999877929688,1710117
2026-09-15 17:30:00+00:00,704.8099975585938,705.5700073242188,704.530029296875,705.39501953125,2716747
2026-09-15 18:30:00+00:00,705.398681640625,705.398681640625,704.1906127929688,704.3599853515625,2897204
2026-09-15 19:30:00+00:00,704.3599853515625,704.64501953125,703.635009765625,704.5900268554688,4183131
2026-09-15 20:00:00+00:00,704.59,708.68,704.54,705.3635,0
2026-09-15 21:00:00+00:00,705.187,705.4114,704.54,704.7728,0
2026-09-15 22:00:00+00:00,704.78,705.54,704.76,705.35,0
2026-09-15 23:00:00+00:00,705.3281,705.44,705.0,705.19,0
2026-09-16 08:00:00+00:00,706.2,708.21,704.54,707.07,0
2026-09-16 09:00:00+00:00,707.1,707.8808,706.56,707.3082,0
2026-09-16 10:00:00+00:00,707.2738,708.13,707.2149,707.7685,0
2026-09-16 11:00:00+00:00,707.7017,708.75,704.54,707.82,0
2026-09-16 12:00:00+00:00,707.82,709.21,705.068,709.0,0
2026-09-16 13:00:00+00:00,709.0,709.0633,704.54,708.0,0
2026-09-16 13:30:00+00:00,708.0599975585938,710.27001953125,707.6500244140625,709.580078125,5707250
2026-09-16 14:30:00+00:00,709.5650024414062,711.5499877929688,708.9500122070312,710.8699951171875,2941654
2026-09-16 15:30:00+00:00,710.9000244140625,711.8499755859375,709.9299926757812,710.3499755859375,1796257
2026-09-16 16:30:00+00:00,710.3400268554688,710.52001953125,709.280029296875,709.6849975585938,1208854
2026-09-16 17:30:00+00:00,709.7000122070312,711.6500244140625,708.4500122070312,709.6651000976562,4321244
2026-09-16 18:30:00+00:00,709.5878295898438,710.6199951171875,700.0,701.8900146484375,10002375
2026-09-16 19:30:00+00:00,701.875,705.030029296875,701.655029296875,704.75,5955307
2026-09-16 20:00:00+00:00,704.76,705.3832,658.3537,705.0,0
2026-09-16 21:00:00+00:00,705.0585,705.75,662.0274,705.44,0
2026-09-16 22:00:00+00:00,705.41,719.53,704.71,707.0,0
2026-09-16 23:00:00+00:00,707.035,709.542,707.03,709.46,0
2026-09-17 08:00:00+00:00,708.4,712.24,704.72,711.11,0
2026-09-17 09:00:00+00:00,711.0987,712.93,710.84,712.0095,0
