timestamp,Open,High,Low,Close,Volume
2026-09-16 04:00:00+00:00,6.485000133514404,6.487500190734863,6.479499816894531,6.48199987411499,0
2026-09-16 05:00:00+00:00,6.480999946594238,6.489500045776367,6.473499774932861,6.482500076293945,1481
2026-09-16 06:00:00+00:00,6.48199987411499,6.485499858856201,6.46750020980835,6.479499816894531,924
2026-09-16 07:00:00+00:00,6.479000091552734,6.504499912261963,6.47599983215332,6.485000133514404,1544
2026-09-16 08:00:00+00:00,6.482500076293945,6.491499900817871,6.4730000495910645,6.482999801635742,1352
2026-09-16 09:00:00+00:00,6.483500003814697,6.492000102996826,6.473499774932861,6.483500003814697,748
2026-09-16 10:00:00+00:00,6.483500003814697,6.508999824523926,6.483500003814697,6.508500099182129,751
2026-09-16 11:00:00+00:00,6.509500026702881,6.5254998207092285,6.499000072479248,6.515500068664551,2542
2026-09-16 12:00:00+00:00,6.514999866485596,6.520500183105469,6.502500057220459,6.507500171661377,3033
2026-09-16 13:00:00+00:00,6.506499767303467,6.507500171661377,6.486000061035156,6.499499797821045,2728
2026-09-16 14:00:00+00:00,6.5,6.508999824523926,6.488500118255615,6.504499912261963,5225
2026-09-16 15:00:00+00:00,6.505000114440918,6.523499965667725,6.502500057220459,6.51800012588501,4718
2026-09-16 16:00:00+00:00,6.51800012588501,6.518499851226807,6.506499767303467,6.507500171661377,2660
2026-09-16 17:00:00+00:00,6.507999897003174,6.521999835968018,6.499000072479248,6.521999835968018,1580
2026-09-16 18:00:00+00:00,6.516499996185303,6.522500038146973,6.434999942779541,6.439000129699707,4976
2026-09-16 19:00:00+00:00,6.439000129699707,6.46649980545044,6.421500205993652,6.440499782562256,3189
2026-09-16 20:00:00+00:00,6.439499855041504,6.445499897003174,6.435999870300293,6.441500186920166,0
2026-09-16 22:00:00+00:00,6.441500186920166,6.449999809265137,6.439499855041504,6.443999767303467,527
2026-09-16 23:00:00+00:00,6.443999767303467,6.46150016784668,6.441999912261963,6.460000038146973,482
2026-09-17 00:00:00+00:00,6.460000038146973,6.464499950408936,6.449999809265137,6.453499794006348,587
2026-09-17 01:00:00+00:00,6.453499794006348,6.500500202178955,6.447500228881836,6.478000164031982,1126
2026-09-17 02:00:00+00:00,6.478499889373779,6.510499954223633,6.47599983215332,6.510499954223633,728
2026-09-17 03:00:00+00:00,6.510000228881836,6.5345001220703125,6.507500171661377,6.5329999923706055,1025
2026-09-17 04:00:00+00:00,6.531000137329102,6.534999847412109,6.527500152587891,6.5335001945495605,0
