timestamp,Open,High,Low,Close,Volume
2026-09-15 11:00:00+00:00,73.95,73.96,73.95,73.95,0
2026-09-15 12:00:00+00:00,73.98,74.12,73.93,74.07,0
2026-09-15 13:00:00+00:00,74.08,74.16,74.07,74.07,0
2026-09-15 13:30:00+00:00,74.08000183105469,74.7249984741211,74.04000091552734,74.62000274658203,5460493
2026-09-15 14:30:00+00:00,74.61000061035156,74.70999908447266,74.06500244140625,74.1449966430664,2371880
2026-09-15 15:30:00+00:00,74.18000030517578,74.25,73.73999786376953,74.02999877929688,3883129
2026-09-15 16:30:00+00:00,74.02999877929688,74.08000183105469,73.84500122070312,73.90499877929688,789240
2026-09-15 17:30:00+00:00,73.9000015258789,74.18499755859375,73.87999725341797,74.08000183105469,785205
2026-09-15 18:30:00+00:00,74.08000183105469,74.21499633789062,74.01499938964844,74.03500366210938,1037013
2026-09-15 19:30:00+00:00,74.04000091552734,74.06999969482422,73.93000030517578,74.06999969482422,2066228
2026-09-15 20:00:00+00:00,74.05,74.14,74.0,74.0,0
2026-09-15 21:00:00+00:00,74.01,74.05,73.98,74.0,0
2026-09-15 22:00:00+00:00,74.0,74.0,74.0,74.0,0
2026-09-16 11:00:00+00:00,74.06,74.12,73.98,74.08,0
2026-09-16 12:00:00+00:00,74.05,74.06,74.05,74.06,0
2026-09-16 13:30:00+00:00,73.93000030517578,74.16999816894531,73.51000213623047,73.63999938964844,3338951
2026-09-16 14:30:00+00:00,73.63500213623047,74.0199966430664,73.61499786376953,73.69000244140625,1540608
2026-09-16 15:30:00+00:00,73.69000244140625,73.83000183105469,73.625,73.7249984741211,684422
2026-09-16 16:30:00+00:00,73.72000122070312,73.91999816894531,73.5999984741211,73.91500091552734,653521
2026-09-16 17:30:00+00:00,73.91500091552734,73.94999694824219,73.18499755859375,73.2699966430664,2067654
2026-09-16 18:30:00+00:00,73.2750015258789,73.30500030517578,71.58000183105469,71.94999694824219,8277278
2026-09-16 19:30:00+00:00,71.94499969482422,72.78500366210938,71.91999816894531,72.76000213623047,7118582
2026-09-16 20:00:00+00:00,72.76,73.02,72.42,72.7,0
2026-09-16 21:00:00+00:00,72.73,72.78,72.73,72.78,0
2026-09-16 22:00:00+00:00,72.7845,72.7845,72.7,72.74,0
2026-09-16 23:00:00+00:00,72.74,72.9,72.6226,72.88,0
2026-09-17 08:00:00+00:00,72.98,73.01,72.97,73.0,0
2026-09-17 09:00:00+00:00,72.98,73.0,72.98,73.0,0
2026-09-17 10:00:00+00:00,73.0,73.1,73.0,73.1,0
2026-09-17 11:00:00+00:00,73.1,73.13,73.1,73.12,0
2026-09-17 12:00:00+00:00,73.16,73.53,73.12,73.53,0
2026-09-17 13:00:00+00:00,73.53,73.64,73.48,73.57,0
2026-09-17 13:30:00+00:00,73.52999877929688,73.79000091552734,72.56500244140625,72.78500366210938,3832047
2026-09-17 14:30:00+00:00,72.78500366210938,73.09500122070312,72.75499725341797,73.01000213623047,829806
2026-09-17 15:30:00+00:00,73.0,73.33999633789062,72.99500274658203,73.33000183105469,907666
2026-09-17 16:30:00+00:00,73.33000183105469,73.36499786376953,73.13999938964844,73.18000030517578,1269170
2026-09-17 17:30:00+00:00,73.18499755859375,73.30000305175781,73.06500244140625,73.06500244140625,574411
2026-09-17 18:30:00+00:00,73.06999969482422,73.07499694824219,72.80999755859375,72.83499908447266,866117
2026-09-17 19:30:00+00:00,72.83999633789062,72.875,72.7249984741211,72.7699966430664,3518585
2026-09-17 20:00:00+00:00,72.74,72.83,72.68,72.78,0
2026-09-17 21:00:00+00:00,72.79,72.81,72.7,72.81,0
2026-09-17 22:00:00+00:00,72.8,72.8,72.74,72.75,0
2026-09-17 23:00:00+00:00,72.75,72.75,72.75,72.75,0
2026-09-18 08:00:00+00:00,72.66,72.91,72.66,72.91,0
2026-09-18 09:00:00+00:00,72.97,72.97,72.9,72.9,0
2026-09-18 10:00:00+00:00,72.9349,72.9349,72.8,72.81,0
2026-09-18 11:00:00+00:00,72.81,72.81,72.7,72.7,0
2026-09-18 12:00:00+00:00,72.72,72.72,72.63,72.72,0
2026-09-18 13:00:00+00:00,72.59,72.66,72.54,72.62,0
2026-09-18 13:30:00+00:00,72.61000061035156,72.63999938964844,71.98999786376953,72.41000366210938,3192923
2026-09-18 14:30:00+00:00,72.41000366210938,72.49500274658203,72.0999984741211,72.12999725341797,1580489
2026-09-18 15:30:00+00:00,72.13999938964844,72.25,72.06500244140625,72.1449966430664,1326263
2026-09-18 16:30:00+00:00,72.1449966430664,72.57499694824219,72.13999938964844,72.55500030517578,1043662
2026-09-18 17:30:00+00:00,72.55500030517578,72.63999938964844,72.48999786376953,72.53500366210938,921741
2026-09-18 18:30:00+00:00,72.53500366210938,72.6449966430664,72.50499725341797,72.5250015258789,1015990
2026-09-18 19:30:00+00:00,72.5250015258789,72.90499877929688,72.51499938964844,72.72000122070312,2106331
2026-09-18 20:00:00+00:00,72.75,72.91,72.6701,72.75,0
2026-09-18 21:00:00+00:00,72.81,72.82,72.72,72.72,0
2026-09-18 22:00:00+00:00,72.82,72.84,72.77,72.83,0
2026-09-18 23:00:00+00:00,72.83,72.87,72.8,72.87,0
2026-09-21 08:00:00+00:00,72.23,72.23,72.23,72.23,0
2026-09-21 11:00:00+00:00,72.5,72.62,72.5,72.62,0
2026-09-21 12:00:00+00:00,72.54,72.68,72.54,72.68,0
2026-09-21 12:00:16+00:00,72.54,72.54,72.54,72.54,0
2026-09-21 13:30:00+00:00,72.58999633789062,72.87000274658203,72.33000183105469,72.44999694824219,2738115
2026-09-21 14:30:00+00:00,72.45999908447266,72.49500274658203,72.18499755859375,72.2750015258789,1666263
2026-09-21 15:30:00+00:00,72.27999877929688,72.28500366210938,72.08999633789062,72.125,1188609
2026-09-21 16:30:00+00:00,72.12999725341797,72.33000183105469,72.11000061035156,72.16500091552734,1142837
2026-09-21 17:30:00+00:00,72.16999816894531,72.25,72.01000213623047,72.22000122070312,1120310
2026-09-21 18:30:00+00:00,72.22000122070312,72.36499786376953,72.18000030517578,72.19999694824219,646934
2026-09-21 19:30:00+00:00,72.20999908447266,72.29000091552734,71.97000122070312,71.98999786376953,1694468
2026-09-21 20:00:00+00:00,71.985,71.99,71.75,71.85,0
2026-09-21 21:00:00+00:00,71.85,71.99,71.84,71.99,0
2026-09-21 22:00:00+00:00,71.85,71.9,71.85,71.9,0
2026-09-21 23:00:00+00:00,71.97,71.98,71.97,71.98,0
2026-09-22 08:00:00+00:00,72.0568,72.0568,72.0568,72.0568,0
2026-09-22 11:00:00+00:00,71.99,71.99,71.99,71.99,0
2026-09-22 12:00:00+00:00,72.24,72.26,72.0,72.26,0
2026-09-22 12:08:32+00:00,72.053,72.053,72.053,72.053,0
2026-09-22 13:00:00+00:00,72.31,72.31,72.31,72.31,0
2026-09-22 13:30:00+00:00,72.44999694824219,72.68000030517578,71.95999908447266,71.95999908447266,3840094
2026-09-22 14:30:00+00:00,71.97000122070312,71.98999786376953,71.33499908447266,71.33499908447266,2293624
2026-09-22 15:30:00+00:00,71.33499908447266,71.63500213623047,71.2249984741211,71.49500274658203,1302323
2026-09-22 16:30:00+00:00,71.49500274658203,71.57499694824219,71.43000030517578,71.55999755859375,940147
2026-09-22 17:30:00+00:00,71.56500244140625,71.97000122070312,71.56500244140625,71.73500061035156,1262066
2026-09-22 18:30:00+00:00,71.73750305175781,71.80000305175781,71.53500366210938,71.62999725341797,2347062
2026-09-22 19:30:00+00:00,71.625,71.72000122070312,71.16999816894531,71.19999694824219,3853239
2026-09-22 20:00:00+00:00,71.19,71.27,71.0,71.27,0
2026-09-22 21:00:00+00:00,71.2318,71.307,71.19,71.19,0
2026-09-22 22:00:00+00:00,71.3,71.32,71.3,71.32,0
2026-09-22 23:00:00+00:00,71.32,71.32,71.3,71.3,0
2026-09-23 08:00:00+00:00,71.27,71.27,71.27,71.27,0
2026-09-23 11:00:00+00:00,71.18,71.18,71.15,71.15,0
2026-09-23 12:00:00+00:00,71.1,71.1,71.0824,71.0824,0
2026-09-23 13:00:00+00:00,71.08,71.08,71.05,71.05,0
2026-09-23 13:30:00+00:00,71.0199966430664,71.37000274658203,70.81999969482422,71.29499816894531,2929770
2026-09-23 14:30:00+00:00,71.30000305175781,71.37999725341797,71.0199966430664,71.0250015258789,1380709
2026-09-23 15:30:00+00:00,71.0199966430664,71.05999755859375,70.8949966430664,71.01000213623047,1016630
2026-09-23 16:30:00+00:00,71.01499938964844,71.08499908447266,70.80500030517578,70.98500061035156,3928827
2026-09-23 17:30:00+00:00,70.98500061035156,71.0250015258789,70.81999969482422,70.90499877929688,1497131
2026-09-23 18:30:00+00:00,70.9000015258789,70.90499877929688,70.6426010131836,70.66999816894531,1295627
2026-09-23 19:30:00+00:00,70.66999816894531,70.69999694824219,70.36000061035156,70.40499877929688,2592321
2026-09-23 20:00:00+00:00,70.38,70.65,70.3681,70.38,0
2026-09-23 21:00:00+00:00,70.45,70.47,70.38,70.47,0
2026-09-23 22:00:00+00:00,70.5,70.5,70.49,70.5,0
2026-09-23 23:00:00+00:00,70.51,70.54,70.51,70.52,0
2026-09-24 08:00:00+00:00,70.38,70.38,70.38,70.38,0
2026-09-24 09:00:00+00:00,70.38,70.38,70.38,70.38,0
2026-09-24 11:00:00+00:00,70.37,70.37,70.3,70.3,0
2026-09-24 12:00:00+00:00,70.42,70.42,70.38,70.38,0
2026-09-24 13:00:00+00:00,70.42,70.57,70.38,70.51,0
2026-09-24 13:30:00+00:00,70.61000061035156,70.80999755859375,70.35030364990234,70.55000305175781,3387413
2026-09-24 14:30:00+00:00,70.54499816894531,70.625,70.08999633789062,70.31999969482422,1878664
2026-09-24 15:30:00+00:00,70.31500244140625,70.90499877929688,70.20500183105469,70.6449966430664,2389084
